1.593314640537176456e+05,6.130345296622792957e+05,2.520461887723740365e+05,1.519016380012288573e+05,4.857963859818760538e+05,3.247984441165873432e+05,1.378325694460746017e+05,3.821871881696626078e+05,5.768241793608805165e+05,2.371711527508343570e+05,3.502321454196213163e+05,1.589055713005958532e+05,1.366709777342931484e+05,3.465567376373487641e+05,4.153692530940465513e+05,1.901929673852781125e+05,1.345721473188649979e+05,4.905998128828841727e+05,7.576546967855427647e+05,2.657358468938393053e+05
1.614682961616327811e+05,6.092650315801957622e+05,2.734631920253793942e+05,2.719587691614496871e+05,6.789069540629654657e+05,3.262460794002389302e+05,1.857154359068429039e+05,4.179176630641609663e+05,3.475122416595417890e+05,2.257657374013743829e+05,3.370737309587894706e+05,1.819789366508194944e+05,1.220018852716471447e+05,3.857462367882060353e+05,4.736641129046113929e+05,1.625218968691592454e+05,1.448291860894772108e+05,5.874233439697779249e+05,6.565357131021613022e+05,2.552729514897216577e+05
1.402960430396691954e+05,6.094381789817323443e+05,2.797784206402701093e+05,2.869469109904377256e+05,5.324242190865036100e+05,3.177983988118800917e+05,1.549152326843059564e+05,3.996362545295815216e+05,4.090706237277560867e+05,2.565372246374812094e+05,3.278140797152616433e+05,2.160479715239453071e+05,1.665281605536266870e+05,3.467218338618120179e+05,4.365268781945150113e+05,2.282764274903711048e+05,1.749117055672499409e+05,5.147851129630352953e+05,6.786774102645769017e+05,2.316782179135541373e+05
1.218502813465288491e+05,3.830067695176458219e+05,2.202447091125711449e+05,2.816160452117221430e+05,4.780601835295453202e+05,2.503620558826971683e+05,1.547883896375287732e+05,3.212925011994987144e+05,4.485470305104649160e+05,2.579403325840594189e+05,2.695284865743776318e+05,1.818786489569095138e+05,1.602268929185853049e+05,3.198315145598825184e+05,3.605445879678204656e+05,3.456578979408395244e+05,1.660136105654328421e+05,3.958148674555691541e+05,6.530558291413875995e+05,2.166525786999875563e+05
1.242483434573444974e+05,4.707773428948541405e+05,1.903313577778940962e+05,2.201844515015124343e+05,4.181280300732212490e+05,1.542269958956968330e+05,1.385361819762515661e+05,2.377061107157155930e+05,7.742406975110849598e+05,2.185842761622036924e+05,2.034991789444267051e+05,1.735220670636524155e+05,1.234409475072832138e+05,2.382596735606056172e+05,8.525519956811185693e+04,3.609064173349839402e+05,1.572241858996239316e+05,2.965422810962314252e+05,6.746050353179870872e+05,1.769534053217059700e+05
1.438505219347867533e+05,4.560512232204445754e+05,1.217983638597238460e+05,1.987255871215371881e+05,4.269414856267074356e+05,1.898734883247531834e+05,1.958479784642180020e+05,2.070025925474505057e+05,8.720172352172511164e+05,1.648096002376565011e+05,1.414420415343893110e+05,1.227700053133906185e+05,5.753279618365048373e+04,2.298112087347739143e+05,1.192077082320098998e+04,3.201354565900007146e+05,1.618178043421992625e+05,2.169439151811071497e+05,9.182621612618614454e+05,1.809987859949789417e+05
1.505829441414331959e+05,5.713679936630480224e+05,1.280142475643123325e+05,1.734490719050056068e+05,3.060304101220196462e+05,1.815565752115968498e+05,1.889917529947196308e+05,2.863230102230609045e+05,1.360048238378561568e+06,1.976701253229647991e+05,1.855934896020496381e+05,1.134423850180687004e+05,2.654245955810431042e+04,1.775363736128184828e+05,7.008153883860071073e+04,1.789927049601394392e+05,1.873596267192065134e+05,1.872287254474641522e+05,1.004966277222808334e+06,2.022165894640866609e+05
1.468000972844512435e+05,6.890330499525510240e+05,1.367965764717381680e+05,1.828006094329049229e+05,2.177786273264751944e+05,2.506289532698075054e+05,1.812469775219672010e+05,2.538815072798136971e+05,9.443089626348868478e+05,2.176595151257368852e+05,1.755724505019813951e+05,1.016660154681164713e+05,4.755941355402523186e+04,1.641400638909421104e+05,2.845669719749956275e+05,1.510349340795468306e+05,1.907243945620777959e+05,1.988188782533594640e+05,1.010577383286788827e+06,1.883390882189570693e+05
1.395036810347760038e+05,5.242835621879117098e+05,1.339566827223348082e+05,8.668915875568756019e+04,3.341272467416636646e+05,1.876215579140561749e+05,1.340263209399440675e+05,2.842845176954476628e+05,1.011871754356248653e+06,2.304353885690481984e+05,1.511957240177936037e+05,1.085931191872123163e+05,7.714175513021645020e+04,1.787307325943456672e+05,3.165977166815418750e+05,1.681969732099545654e+05,1.627976065725890512e+05,1.730970831427004305e+05,7.650569875508160330e+05,1.484135812115054287e+05
1.343094444289571838e+05,6.233819277620592620e+05,1.021003910631630570e+05,6.926896766944939736e+04,2.112170640536659339e+05,2.314460004369798407e+05,9.531995782301916915e+04,1.949498543092656182e+05,6.796288523472618544e+05,2.268337641020247538e+05,2.035395524865275074e+05,1.289332715322990116e+05,1.191268721982127754e+05,2.246486672044339357e+05,3.095273336788276210e+05,2.434232330162376165e+05,1.113456144103515398e+05,1.964631165429195098e+05,5.178685012761011021e+05,1.839401197042276617e+05
1.250184686061405955e+05,4.067526235404044273e+05,1.275740012666984985e+05,1.213139416101578245e+05,2.260366172797367617e+05,1.952336003744866466e+05,1.129326730352946761e+05,2.786847539777389029e+05,5.647386671909752768e+05,2.826546114483588608e+05,2.278561168161150999e+05,1.607864582744323707e+05,1.327690398780626711e+05,2.600372926017526770e+05,1.848133905849836010e+05,3.111593508424021420e+05,1.081366473286259279e+05,1.771963164239299949e+05,4.181128686264436110e+05,1.928797658473180782e+05
1.478147954770140059e+05,5.031363765261648223e+05,1.426556729887426482e+05,1.776988974854568369e+05,2.302246397244131367e+05,1.737409691384077596e+05,1.708568274421857204e+05,3.039800393953401363e+05,5.884854404640194261e+05,3.544686423730445094e+05,2.819173378921300173e+05,1.795944827131937782e+05,1.526229382794412959e+05,2.357419573298937175e+05,1.509681989085429523e+05,2.316155025666850270e+05,1.322345448838605080e+05,2.497496446739860694e+05,3.674826217633946217e+05,2.033708745023052034e+05
1.667566423833780282e+05,4.051132809413832729e+05,1.462890015618303441e+05,1.835216120707016089e+05,3.873694919704691274e+05,2.353375739694742661e+05,1.966791249421043904e+05,4.434037233747562859e+05,7.278193209373995196e+05,3.467998645973813254e+05,1.696642018531988433e+05,1.549267350548678951e+05,1.616496434363728913e+05,2.891658268798281206e+05,1.570650402482240170e+05,1.885862412503871019e+05,1.781647479592122254e+05,2.406082754019793356e+05,3.581647402375357342e+05,2.381457160418369458e+05
1.750218740208288655e+05,3.264827333075995557e+05,1.314175867166424287e+05,1.413395991671378724e+05,3.962837014122513938e+05,2.320344572352602554e+05,1.483692582672591088e+05,3.823065048984683235e+05,1.136948019681807607e+06,3.087387350288043381e+05,9.253057715806170017e+04,1.311385141699215455e+05,1.483762319449987845e+05,3.105470625013597310e+05,2.014892396738638054e+05,1.243313727802707726e+05,1.819401982640035276e+05,3.067557632573460578e+05,4.262306914498070837e+05,2.006026831134445383e+05
1.688156617265651585e+05,2.512696424215641746e+05,1.684414243541310716e+05,1.062433008480985009e+05,3.465009826146570849e+05,2.682838375000786618e+05,9.942802943055794458e+04,3.370637323816540884e+05,9.893726147630733903e+05,2.389269364429012057e+05,2.525473824969300767e+04,1.301459581897195021e+05,1.503234503505639732e+05,3.595244740152892191e+05,1.334095655965526239e+05,1.299913671508702246e+05,1.914512192366576928e+05,2.688940102288171183e+05,6.027706561175581301e+05,1.788002037722163368e+05
1.622056487006165553e+05,1.817959025603910268e+05,1.923221261209430813e+05,1.439009604245728988e+05,3.997553858557412750e+05,1.739589667330689845e+05,1.249834481784751697e+05,1.797636158298859082e+05,7.929841312887469539e+05,2.149194001686479314e+05,1.074132242453739455e+05,1.825108339312578319e+05,1.244487475977451249e+05,2.672283771893377416e+05,9.152283371467739926e+04,8.441786511726363096e+04,1.625061838605978701e+05,2.403006662529438909e+05,6.143651721628897358e+05,2.022327372040170885e+05
1.599198945383325627e+05,1.734649300645793555e+05,1.393369894418610784e+05,1.341394373859538755e+05,3.336128333154566353e+05,1.572146357458840648e+05,1.752657848757847387e+05,1.913296208473558654e+05,8.684421905906700995e+05,2.101922226032363542e+05,1.697992118936137995e+05,1.767057277050818666e+05,9.945583546997407393e+04,2.250688954982184805e+05,1.357076026997119770e+05,1.085762928946060711e+05,1.497126266389084631e+05,1.334240188623254653e+05,6.338141164799060207e+05,1.643299886646763189e+05
1.576500281547049526e+05,6.336942388929066947e+05,1.222144993353136379e+05,1.563751967986043019e+05,3.643155788583162939e+05,1.552344331524281588e+05,1.773920624804595136e+05,1.197639570170384250e+05,7.815879550244273851e+05,1.712680935246750887e+05,1.568324307451121858e+05,1.340333105725508649e+05,8.408792877858097199e+04,2.087529869885069202e+05,1.585291401205214788e+05,1.090677872883749660e+05,1.503283660276912269e+05,2.031561217210305913e+05,3.512329474320530426e+05,1.563749981098541175e+05
1.353500219228446076e+05,6.337932952479409287e+05,1.207594503121441085e+05,5.842412084508000407e+04,2.898735327852694318e+05,1.601713521392530820e+05,1.530339908364974835e+05,1.821327332033633720e+05,4.840570120785066392e+05,1.390702289010970853e+05,7.675018515172068146e+04,8.163117002844618401e+04,1.048753076356113888e+05,2.531612893055949826e+05,1.452081067607081786e+05,7.153337122923525749e+04,1.315900363441524969e+05,1.239936241498316522e+05,3.269408092687439639e+05,1.318009901709895930e+05
1.375007201421543432e+05,6.049605772547122324e+05,1.643088396292943216e+05,8.147435501527029555e+04,2.553405579560546321e+05,1.560137056574845628e+05,1.127605664921091666e+05,1.313435302109080367e+05,3.587305015994752175e+05,8.993435986085105105e+04,2.195645486648296355e+04,5.727949695225292817e+04,1.346236542871267884e+05,2.577504506706229295e+05,4.305953023215293069e+04,2.012926456800711458e+04,1.376824048067398544e+05,4.662337100888011628e+04,1.472019725111678708e+05,1.027833119241072272e+05
1.262307468585051829e+05,1.858913276659573603e+05,1.204209926247182593e+05,1.876572268355276319e+05,2.540910746814050653e+05,9.706853025817437447e+04,1.297348672125713783e+05,1.386993377383879852e+05,1.558243429091165890e+05,8.409268488245751359e+04,3.937692195070709568e+04,7.593898934149804700e+04,1.533217328004657757e+05,2.116651366766683350e+05,5.095578239594105980e+04,3.092805156415526289e+04,1.035666450733045203e+05,-2.605931281590653816e+04,3.126736701179837692e+05,8.895376682039810112e+04
1.381480686733630428e+05,2.767054381515107816e+05,9.192622903615931864e+04,2.627087382788079558e+05,2.353476057602219807e+05,4.582183258875351748e+04,1.391804449536374595e+05,8.985490854215205763e+04,3.834833398080137558e+05,8.452536562720182701e+04,5.354931499153006007e+04,7.119570773240167182e+04,1.540225988342395576e+05,1.788265828406274959e+05,1.708339416825067019e+04,6.749337582220975310e+04,1.171241379835751286e+05,2.938107226989202900e+04,4.727847932640913059e+05,1.276428225215444982e+05
1.275838763681025303e+05,4.124598507488701725e+05,8.286900805523486633e+04,2.154426727867510053e+05,2.522795958554582030e+05,1.339798058452802361e+05,1.512868327261892555e+05,1.277726189228671428e+05,2.305867583813854726e+05,6.936679800855816575e+04,2.004319830237299902e+04,9.179659186332221725e+04,1.627878986799072009e+05,1.657886075224054803e+05,1.163603220620340726e+05,2.831074814181614784e+04,8.096377879047827446e+04,4.135853073147486430e+04,5.957420205405872548e+05,8.657301511081919307e+04
1.381191907956606592e+05,6.653195073461581487e+05,1.386099285608681967e+05,1.478417918841706705e+05,2.312667310950764513e+05,1.249949917967124493e+05,1.691567472846794990e+05,1.205347798639084504e+05,5.157062302190894843e+05,1.585506662877229101e+05,9.319207750765106175e+04,9.892834047476043634e+04,1.154640495595146494e+05,2.426850426823288435e+05,9.546434587123332312e+04,2.858925485622248380e+04,6.799418462677705975e+04,-4.118737659989506938e+03,4.814058533993723104e+05,1.376830589902690845e+05
1.337249796728834626e+05,8.046020773893203586e+05,2.056829550283210992e+05,1.927881272194203048e+05,3.109799235511763254e+05,1.951362650026668562e+05,1.542213539630135056e+05,1.449317447262250935e+05,4.353811959383958601e+05,2.928192682780660689e+05,1.490836391821510624e+05,1.376826588949406869e+05,1.107990804692287493e+05,2.653844767193236621e+05,1.405752780039693462e+05,4.900042211636828142e+04,5.253767163168464322e+04,9.957848940343729919e+04,2.797711097355708480e+05,1.955796826782700955e+05
1.300209118784983875e+05,5.985552205803295365e+05,1.988887682394975564e+05,2.475289853761272971e+05,3.399702541984679992e+05,1.506188731407072628e+05,1.827694734974543971e+05,2.313888321087112417e+05,3.029756359969156911e+05,3.334294459068453871e+05,2.366742424870925606e+05,1.759681052614685032e+05,1.262944345740703720e+05,2.670782318671965622e+05,1.133411017149159889e+05,1.285552602752787789e+05,9.424217423500031873e+04,1.705392873249882832e+05,9.563993152450484922e+04,1.521517477060838719e+05
1.112145152847799036e+05,4.085921533146099537e+05,2.470193251047231315e+05,2.761128089749356150e+05,3.786447733531042468e+05,2.184560795786616218e+05,2.134843519847644493e+05,3.035298861937628244e+05,2.127217737556131324e+05,3.073532083900755970e+05,2.406295530566232046e+05,1.983925315787023865e+05,1.635459341716841445e+05,2.202090692349199089e+05,2.127333625151390152e+05,1.780258534621809958e+05,1.175872997502189392e+05,3.039856203026390867e+05,1.680525170937716612e+05,1.877569566474622698e+05
1.093248029197767901e+05,1.543825352392673376e+05,2.318156035657418834e+05,2.461460119994596171e+05,2.759734999651357066e+05,2.219239574140632467e+05,2.514374892754344037e+05,2.429375445622278494e+05,1.717885321051056962e+04,1.846073874421701476e+05,2.012473674141349038e+05,2.043364688251097105e+05,1.706179085928023851e+05,1.993279939966360398e+05,2.695912028654355090e+05,2.128576655900661717e+05,1.303333973272432777e+05,2.546796990387937403e+05,1.898951905017636018e+05,1.614648696961445967e+05
1.104510172190875746e+05,3.749374558213526616e+05,2.653342912379926420e+05,1.892524143556579074e+05,1.768232518573036359e+05,2.280880658398482192e+05,2.302396885142322863e+05,1.329073737220127950e+05,-7.583973559585004114e+04,2.031173320368933491e+05,2.092314883563587791e+05,1.514573582182606915e+05,1.343182435052003420e+05,2.197183316179307876e+05,2.278634904540825810e+05,2.045191610100004182e+05,1.416514159964056453e+05,2.622052306354002212e+05,2.882375962443334865e+05,1.222897166029125801e+05
1.337279215959953144e+05,2.294380332610463665e+05,2.182384343065525754e+05,1.597612601280600065e+05,2.372341379029038653e+05,2.420488800295659166e+05,2.443107770089337719e+05,2.168966686235545203e+05,1.955575487690624432e+05,1.902666306406984804e+05,2.461519122720642772e+05,1.545652017782826442e+05,1.217790371818640269e+05,2.350992062255115598e+05,2.222150093944204855e+05,2.311670771121649595e+05,1.529441598774488084e+05,2.925262278896221542e+05,3.879038762653538142e+05,2.000351161502050236e+05
1.266826061051634897e+05,3.357157790028316085e+05,2.034619715251997404e+05,1.923945823381266091e+05,2.914937784576895065e+05,2.155034071677934844e+05,2.413771327083669021e+05,3.701660426302584237e+05,3.125591394315597718e+05,1.935297860241057060e+05,2.599338014826762374e+05,1.300400593412721646e+05,1.470411109305394930e+05,2.708353607254148228e+05,1.677450617513428442e+05,2.975259660243613762e+05,1.738625888246059185e+05,3.004819577193906298e+05,5.409982314807812218e+05,1.742524589001028216e+05
1.367786684360174986e+05,2.679470497841009637e+05,2.026074182894836704e+05,2.642227816502551432e+05,3.902253826847038581e+05,1.268445275997970894e+05,2.402403950569735316e+05,3.885592769161912147e+05,6.502300246182013070e+05,1.770733478845575592e+05,2.118446183858205623e+05,1.508291261061706173e+05,1.794252838736044650e+05,2.500587918980115792e+05,1.071621140669277229e+05,3.918841610529237660e+05,1.389645576157199393e+05,3.517400056564614642e+05,5.625478746678414755e+05,1.675764632226029062e+05
1.374827313816671667e+05,5.322397855470093200e+05,1.819971812971533509e+05,2.992677915737655712e+05,2.614246156782516045e+05,1.487174221709619160e+05,2.288643018088785757e+05,2.842786838059254806e+05,7.732992812943377066e+05,1.711992227715172921e+05,1.840900455692371470e+05,1.475535836687869742e+05,1.542010940910039644e+05,2.526502469754194026e+05,1.124410615703864169e+05,4.347986488840489183e+05,1.378666782962034340e+05,3.417494644251459977e+05,5.313899076147087617e+05,2.221726596982479095e+05
1.481420036024226865e+05,5.902440746431376319e+05,1.922988254530222330e+05,3.047690317675865372e+05,1.379275525684872118e+05,1.544102228963442612e+05,1.792367844309993379e+05,2.243495427709392970e+05,8.834487670491357567e+05,1.710140207323827199e+05,8.784441400169607368e+04,1.507361866153058945e+05,1.190740488983678224e+05,3.012749951159635093e+05,1.459579685330916545e+05,3.581907451004291652e+05,1.587083412899956165e+05,3.745639356771996245e+05,6.184687059548783582e+05,1.692311510858406546e+05
1.382509366142642102e+05,5.390435022845186759e+05,1.684128840546557039e+05,2.937116773480894044e+05,1.397462321196799167e+04,1.913449253011517285e+05,1.501352153084848251e+05,1.533741653921417601e+05,8.189822504361094907e+05,1.415719793718974106e+05,1.776235538867440191e+05,1.743671616639145068e+05,1.350724128704726172e+05,4.111798422046717606e+05,2.958250533454102115e+05,2.763382853783422615e+05,1.744914202439387736e+05,3.189089182434469694e+05,2.626533154778275057e+05,1.341730886753955856e+05
1.451755806508909154e+05,4.051671089877021150e+05,1.313690580867377867e+05,2.675128092548061395e+05,2.683147831951919943e+05,1.662880877061532810e+05,1.385994780481880298e+05,2.200512051948787703e+05,5.609942763772417093e+05,1.133301707112109580e+05,2.397425733549065480e+05,2.152427085047565633e+05,1.797151530802132911e+05,4.752717566451701568e+05,2.312848807737066236e+05,1.588222467023090576e+05,1.922208035936852684e+05,2.145643267120641540e+05,3.201159425803287304e+05,1.960477756570472266e+05
1.595553937268699228e+05,1.786302438745243417e+05,1.235492016371741192e+05,3.278415773154423223e+05,4.635116828156078700e+05,1.763581025306143565e+05,1.393339859056104324e+05,3.152767564895642572e+05,6.597791422160589136e+05,1.592822210855525045e+05,4.017658728136300924e+05,2.113342533439141407e+05,2.001034092875955685e+05,4.447616228519703145e+05,2.238957177951285266e+05,1.538322569530712790e+05,1.733568968577792111e+05,2.225791150566113938e+05,1.445904257272545365e+05,2.266924988180967048e+05
1.711949131099607912e+05,3.065680298288204358e+05,1.472912680159113952e+05,3.310584959161187871e+05,5.318601569783994928e+05,3.031422984183833469e+05,2.185701202552115137e+05,4.492052370554844383e+05,7.744304616725759115e+05,2.562777223138945992e+05,3.983037114368424518e+05,2.085704149331616063e+05,1.929974577635371534e+05,4.132625581432015751e+05,2.042992202303925296e+05,2.350483308148224314e+05,2.004900335136410140e+05,3.652134921635797946e+05,4.214355564652971807e+05,2.659574889562948956e+05
1.639179815367446281e+05,4.151434572945156833e+05,2.146187033229254303e+05,4.375116295723759104e+05,4.901204419463236118e+05,3.372429181937774410e+05,2.863867423026545439e+05,5.253243123159918468e+05,7.910741857533347793e+05,2.713208624629905098e+05,4.532311089827273972e+05,2.430731585642989376e+05,1.623329806078177062e+05,4.183500458758394234e+05,2.421044487318459433e+05,3.356088591440243181e+05,2.064443384821965301e+05,5.576562481609259266e+05,2.477836795325977728e+05,2.980719973985760007e+05
1.654624084389203344e+05,3.257307740477756015e+05,2.214129881679207901e+05,3.667090200037440518e+05,3.590957532193899970e+05,4.604670256029089796e+05,3.088144672788865864e+05,5.027598058037117589e+05,5.705560973991410574e+05,2.658539809388206340e+05,4.473742099715631339e+05,2.888607037542790640e+05,1.927412827054289519e+05,4.152454083938426920e+05,2.936163765901938896e+05,3.898459211067046272e+05,2.609010484114431310e+05,5.382593664940894814e+05,1.056081668164540315e+05,2.591212138035054959e+05
1.692749523978003999e+05,2.359072749813302362e+05,2.488512035067628603e+05,3.919769065027857432e+05,4.411914507941372576e+05,4.218243163693551905e+05,3.492198965383999166e+05,4.365696186309454497e+05,6.319983626932983752e+05,2.261402146967178560e+05,4.566459403114301967e+05,3.306805890772800194e+05,2.145067282610184047e+05,4.341368773854736937e+05,3.921792960734221269e+05,3.529748321915767738e+05,3.029917650503832265e+05,4.633492788219179492e+05,8.186981171920325141e+04,3.179340505512963864e+05
1.962883261899455683e+05,1.340561150843289215e+04,2.279851512692036631e+05,3.523438793902519392e+05,3.346244105701674707e+05,4.375247396413665847e+05,3.276274438629815704e+05,3.411104343026516726e+05,8.038759801429569488e+05,2.550362813626204734e+05,4.004406624007896753e+05,3.290686163634567056e+05,2.667072140076868236e+05,4.326584928021733067e+05,5.139187703328244388e+05,3.419686525092683733e+05,3.145963730214397656e+05,3.269182076424409752e+05,1.409108690937557840e+05,3.339541858163627330e+05
2.125035544224549376e+05,1.152642207611478516e+05,2.767268922547533875e+05,3.740152046798621304e+05,2.576112834709304734e+05,4.846316110385292559e+05,3.488195411727342289e+05,3.997791506795781315e+05,6.907553888424925972e+05,2.747426035823249840e+05,4.212573158575170673e+05,3.440009161868239753e+05,2.496627691271867952e+05,4.187773958908559289e+05,5.583264064188782359e+05,2.920092160197713529e+05,3.201300863376763882e+05,3.036669592156045837e+05,1.922100231964334380e+05,3.425621811467687949e+05
2.226231764181770850e+05,8.299651161557488376e+04,2.742744688699675025e+05,3.887072542571388185e+05,1.592583657455372158e+05,4.274350158691401011e+05,3.080687734355131979e+05,4.581091391146571259e+05,3.168931373842268367e+05,2.772566017090976238e+05,3.300538802029540529e+05,3.554920461011424777e+05,2.789079275510531734e+05,3.512062045537867816e+05,4.284960154926934629e+05,3.314863926274813712e+05,3.457750309851164930e+05,2.143348881223133358e+05,2.438605060127215111e+05,2.792097761745000025e+05
2.271504921386569622e+05,1.696282118513603928e+05,2.834870913735452341e+05,3.604795976104154834e+05,2.231911692237817042e+05,3.757391568530238583e+05,3.272243346849204390e+05,4.933994503360022791e+05,1.007817595713052433e+05,3.118532782729245373e+05,3.704822046769596636e+05,3.846558268573946552e+05,2.964725731572056538e+05,3.608115214941942832e+05,3.840030651606009924e+05,3.427986970578830224e+05,3.637896600209801691e+05,2.390851386779298773e+05,3.004945111023213249e+05,3.452117902483430807e+05
2.270945794128767739e+05,1.837798425208865083e+05,2.506253317262760247e+05,2.901905255939593771e+05,3.388478552854536683e+05,2.497430768587999046e+05,3.580757741169750807e+05,3.795602694772035466e+05,4.189240034843620379e+04,3.052536090655910666e+05,3.353254941001637490e+05,3.543848333718022332e+05,2.745442851201638114e+05,3.827320323549809982e+05,2.894715138078570599e+05,3.608765029313652776e+05,3.468146447959895595e+05,1.693755072943098785e+05,2.063300858297225786e+05,2.912885767427432002e+05
2.266264440429210954e+05,2.244426784129827283e+05,2.301892768151474302e+05,2.655975969754123944e+05,3.182704214791001286e+05,2.496258910633851192e+05,3.191906065731584677e+05,3.490474628368970589e+05,2.133748930947166518e+05,3.207102887133580516e+05,4.153422247148571769e+05,2.892499859526537475e+05,2.354552722411856521e+05,4.322812740422835923e+05,2.911665241621299647e+05,2.620267394035090110e+05,3.261839434250799241e+05,1.572298015544713708e+05,3.299425702108006226e+04,2.524565407209012192e+05
2.425045475805212918e+05,1.687778445163447759e+05,2.939356474887708900e+05,3.289153007538155653e+05,3.400860886222306872e+05,2.869923690869904240e+05,3.369636046821117052e+05,3.343572448621290387e+05,1.428013947974661132e+05,3.800972453459654935e+05,3.820900580562537652e+05,2.669920966312899836e+05,2.657445969517779886e+05,4.450602965405435534e+05,2.786746669722945080e+05,2.731142048957279185e+05,3.185572595194258029e+05,1.541475563389266899e+05,-9.480318901241302956e+04,3.967481797087905579e+05
