1.730044679999999935e+05,3.397170083999999915e+05,1.817469122999999963e+05,2.156255427999999956e+05,3.315332263999999850e+05,2.295194369000000006e+05,2.062064379999999946e+05,2.777063189000000129e+05,5.045545496999999741e+05,2.395213758000000089e+05,2.132429887999999919e+05,1.776920358000000124e+05,1.798587320999999938e+05,3.083355339999999851e+05,2.133471383999999962e+05,2.108399256999999925e+05,1.859329941000000108e+05,2.616772465000000084e+05,3.628992707999999984e+05,2.213237541999999958e+05
1.340807212000000000e+05,3.194655768999999855e+05,1.456163352000000014e+05,1.749351867999999959e+05,3.029865182999999961e+05,1.937824843999999866e+05,1.723473690000000061e+05,2.485838499000000011e+05,4.866734782000000123e+05,2.011453907999999938e+05,1.860234257999999973e+05,1.384609419000000053e+05,1.342492692000000097e+05,2.694103118999999715e+05,1.868322289999999921e+05,1.864400633000000089e+05,1.426897323000000033e+05,2.379933213000000105e+05,3.474725423999999766e+05,1.860383233999999939e+05
1.340807212000000000e+05,3.194655768999999855e+05,1.456163352000000014e+05,1.749351867999999959e+05,3.029865182999999961e+05,1.937824843999999866e+05,1.723473690000000061e+05,2.485838499000000011e+05,4.866734782000000123e+05,2.011453907999999938e+05,1.860234257999999973e+05,1.384609419000000053e+05,1.342492692000000097e+05,2.694103118999999715e+05,1.868322289999999921e+05,1.864400633000000089e+05,1.426897323000000033e+05,2.379933213000000105e+05,3.474725423999999766e+05,1.860383233999999939e+05
1.833436638000000094e+05,4.348981460000000079e+05,2.002562560999999987e+05,2.516045542000000132e+05,4.136593310000000056e+05,2.694585595999999787e+05,2.291947500000000000e+05,3.314703224000000046e+05,7.194531674999999814e+05,2.550668335000000079e+05,2.581784395000000077e+05,2.070831743000000133e+05,1.824355615999999864e+05,3.557814838999999920e+05,2.559885252000000037e+05,2.548338145000000077e+05,1.963540399000000034e+05,3.454874881000000169e+05,5.109551382999999914e+05,2.535959239999999991e+05
2.012837195000000065e+05,4.805977997999999789e+05,2.219622178000000131e+05,2.984529027999999817e+05,4.909333901000000187e+05,3.013999299999999930e+05,2.531486205999999947e+05,3.824292364999999991e+05,7.786217630000000354e+05,2.866278645000000251e+05,2.867600437999999849e+05,2.238116336000000010e+05,1.967445683000000136e+05,4.212222411999999895e+05,2.829543168999999762e+05,2.796573067000000156e+05,2.193678134000000136e+05,3.671682008999999962e+05,6.134730875000000233e+05,2.787534281000000192e+05
1.977371877000000095e+05,4.545472347999999765e+05,2.213331359999999986e+05,2.958238385000000126e+05,4.849525731999999844e+05,2.950801856999999727e+05,2.506747766000000120e+05,3.684611134999999776e+05,7.946203952999999747e+05,2.896913049999999930e+05,2.858331552999999840e+05,2.210524145000000135e+05,1.946323565999999992e+05,4.119119920000000275e+05,2.741075820999999996e+05,2.778241883999999845e+05,2.147841031000000075e+05,3.561930376999999862e+05,5.962355402000000468e+05,2.797240000000000000e+05
1.999193636000000115e+05,4.902443640000000014e+05,2.255831816000000108e+05,2.944312275999999838e+05,4.938773667000000132e+05,3.108953610999999801e+05,2.528468129999999946e+05,3.933571738999999943e+05,8.557753077999999514e+05,3.062815964999999851e+05,2.973145764000000199e+05,2.261943250000000116e+05,2.038154727999999886e+05,4.132339319999999716e+05,2.943765217999999877e+05,2.848420998000000254e+05,2.233462804999999935e+05,3.811809419999999809e+05,5.788291742000000086e+05,2.817622457000000286e+05
2.099843240999999980e+05,6.853300986000000266e+05,2.517063612000000139e+05,3.681331540999999852e+05,6.265073852999999654e+05,3.641915312000000267e+05,2.915053794999999809e+05,4.910338065000000061e+05,1.159558644000000088e+06,3.410288038999999990e+05,3.612648130000000237e+05,2.581181778000000049e+05,2.241332933999999950e+05,4.911915863999999710e+05,3.635066795999999740e+05,3.064429731000000029e+05,2.565569599999999919e+05,4.555317608999999939e+05,7.864733669999999693e+05,3.329883208999999915e+05
1.999193636000000115e+05,4.902443640000000014e+05,2.255831816000000108e+05,2.944312275999999838e+05,4.938773667000000132e+05,3.108953610999999801e+05,2.528468129999999946e+05,3.933571738999999943e+05,8.557753077999999514e+05,3.062815964999999851e+05,2.973145764000000199e+05,2.261943250000000116e+05,2.038154727999999886e+05,4.132339319999999716e+05,2.943765217999999877e+05,2.848420998000000254e+05,2.233462804999999935e+05,3.811809419999999809e+05,5.788291742000000086e+05,2.817622457000000286e+05
1.999193636000000115e+05,4.902443640000000014e+05,2.255831816000000108e+05,2.944312275999999838e+05,4.938773667000000132e+05,3.108953610999999801e+05,2.528468129999999946e+05,3.933571738999999943e+05,8.557753077999999514e+05,3.062815964999999851e+05,2.973145764000000199e+05,2.261943250000000116e+05,2.038154727999999886e+05,4.132339319999999716e+05,2.943765217999999877e+05,2.848420998000000254e+05,2.233462804999999935e+05,3.811809419999999809e+05,5.788291742000000086e+05,2.817622457000000286e+05
