3.294080520999999717e+05,7.868655773000000045e+05,3.783951665999999968e+05,5.377612253999999957e+05,7.306459187000000384e+05,5.413457042000000365e+05,3.887956349000000046e+05,6.470137336000000359e+05,1.226681280000000028e+06,4.827332493000000250e+05,5.303610570999999763e+05,4.111937562000000034e+05,3.623578494000000064e+05,6.662630620999999810e+05,5.184299609000000055e+05,4.637137366000000038e+05,4.161083003000000026e+05,6.129444115999999922e+05,9.675200483999999706e+05,4.717670703000000212e+05
3.301937297999999719e+05,8.051464192999998340e+05,3.745243836000000010e+05,5.463682902999999933e+05,7.208574564999998547e+05,5.377871093999999575e+05,3.843909190999999992e+05,6.346214766000000527e+05,1.217675949999999953e+06,4.842205977999999886e+05,5.216295553000000073e+05,4.063363426999999792e+05,3.592795420000000158e+05,6.390883416999999899e+05,5.218332641999999760e+05,4.653617919000000111e+05,4.202199453000000212e+05,6.179558771000000415e+05,9.619009958000000333e+05,4.710084370999999810e+05
3.319427118999999948e+05,8.304545080000000307e+05,3.711584763999999850e+05,5.576016696999999695e+05,7.231295097999999998e+05,5.353341853999999585e+05,3.795419879000000074e+05,6.375726513999999734e+05,1.295309996000000043e+06,4.868635228999999817e+05,5.176405942999999970e+05,4.035309037999999709e+05,3.606418187000000034e+05,6.394685980999999447e+05,5.155041408999999985e+05,4.678707386999999871e+05,4.308925437999999849e+05,6.151521764999999432e+05,9.993841670999999624e+05,4.708538069999999716e+05
3.310245449999999837e+05,8.321257201000000350e+05,3.742932413999999990e+05,5.487584239999999991e+05,7.369626960999998264e+05,5.350970468000000110e+05,3.914602200999999768e+05,6.478534266000000061e+05,1.357230703999999911e+06,4.908779219000000157e+05,5.120578168999999762e+05,3.987520635999999940e+05,3.532820852999999770e+05,6.377080294999999460e+05,5.098429530999999843e+05,4.604004394999999786e+05,4.338565757999999914e+05,6.151437870999999577e+05,1.029584834000000032e+06,4.723737641999999760e+05
3.300658494000000064e+05,8.560702412000000477e+05,3.766676321999999927e+05,5.614454871999999741e+05,7.554207351999999955e+05,5.510946066000000574e+05,3.991573596000000252e+05,6.395712571999999927e+05,1.394421453999999911e+06,4.873272722000000067e+05,5.097097751000000280e+05,4.010254322999999858e+05,3.552982931000000099e+05,6.551250024999999441e+05,5.043324332000000286e+05,4.583118665000000037e+05,4.356815533000000287e+05,6.034547904000000563e+05,1.040211104000000050e+06,4.756189979000000167e+05
3.288239120000000112e+05,8.244028521000000183e+05,3.801589472999999998e+05,5.515803007999999681e+05,7.643867569999999832e+05,5.671995280000000494e+05,4.004369370999999810e+05,6.223932512000000570e+05,1.412254749000000069e+06,4.914931459000000032e+05,5.072536257999999798e+05,4.036086223999999929e+05,3.593147356000000145e+05,6.543758959000000032e+05,5.035447268000000040e+05,4.701856462000000174e+05,4.307420580000000191e+05,6.079059531000000425e+05,1.073991398999999976e+06,4.767169834999999730e+05
3.288581741000000038e+05,8.139071239000000060e+05,3.786800852999999770e+05,5.353800015000000130e+05,7.510214812999999849e+05,5.589710699999999488e+05,4.104593154000000213e+05,6.215833880999999819e+05,1.380049475000000093e+06,4.852912571999999927e+05,5.090254771000000183e+05,4.110873476999999839e+05,3.645443972000000067e+05,6.615152415000000037e+05,5.145675573999999906e+05,4.627624097000000183e+05,4.370210914999999804e+05,6.223452519999999786e+05,1.060969158999999985e+06,4.754416880000000237e+05
3.290462114999999758e+05,7.992259803000000538e+05,3.837702994000000181e+05,5.139164049000000232e+05,7.739411898000000510e+05,5.454036563999999780e+05,4.103581130000000121e+05,6.389769817000000039e+05,1.399838628999999957e+06,4.907572237999999779e+05,5.094978045000000275e+05,4.065089836999999825e+05,3.652398377999999793e+05,6.637006794999999693e+05,5.168083738000000012e+05,4.651982065999999759e+05,4.294166658000000170e+05,6.307132116000000387e+05,1.109053914000000106e+06,4.797904077999999863e+05
3.336514408999999869e+05,8.154937205000000540e+05,3.847054450000000070e+05,5.044548829000000260e+05,7.551426761999999871e+05,5.481235115000000224e+05,4.048886679000000004e+05,6.595478924000000115e+05,1.388174256000000052e+06,4.905778939000000246e+05,5.181265155999999843e+05,4.070474196000000229e+05,3.658535161000000080e+05,6.712005899999999674e+05,5.253157515999999596e+05,4.484482391000000061e+05,4.323268991999999853e+05,6.291463331999999937e+05,1.098770422000000020e+06,4.809016694000000134e+05
3.369795642000000225e+05,8.432387193999998271e+05,3.952631207999999751e+05,5.331731232000000309e+05,7.559174686999998521e+05,5.598819398999999976e+05,3.951633212000000058e+05,6.654367380000000121e+05,1.341276256999999983e+06,4.987556925000000047e+05,5.249865984999999637e+05,4.051944346999999834e+05,3.622370974999999744e+05,6.742085259999999544e+05,5.264153885999999475e+05,4.523454123000000254e+05,4.259608530000000028e+05,6.205010505000000121e+05,1.088417218000000110e+06,4.801519295000000275e+05
